0.000000	0.732783	R
\	3524.475586	3916.083740
0.732783	1.337549	VF
\	1286.713257	1958.041870
1.337549	3.849316	R
\	1958.041870	2013.986084
3.849316	4.767502	VF
\	3916.083740	3916.083740
4.767502	7.009993	AM
\	1958.041870	2293.706299
7.009993	8.298985	R
\	783.216797	2853.146729
8.298985	9.058253	VF
\	2069.930176	2629.370605
9.058253	9.632119	R
\	951.048950	1286.713257
9.632119	11.786324	AM
\	1230.769287	1342.657349
10.965254	11.539120	R
\	2013.986084	2069.930176
11.786324	12.483792	M1
\	1006.993042	1118.881104
12.483792	13.613866	R
\	2517.482422	2685.314697
13.613866	14.249533	M1
\	1454.545532	1566.433594
14.249533	19.776304	R
\	2293.706299	3468.531250
19.776304	21.091781	M1
\	3356.643555	3524.475586
21.091781	24.102370	R
\	2125.874023	2293.706299
24.102370	24.896954	M1
\	1342.657349	1790.209717
24.896954	29.514368	R
\	1622.377686	1958.041870
29.514368	30.715072	M1
\	1622.377686	1734.265625
30.715072	33.125309	R
\	3244.755371	3524.475586
33.125309	34.122953	VF
\	4643.356934	4979.020996
34.122953	41.830414	R
\	4531.468262	5034.964844
41.830414	42.404280	N1
\	2797.202881	2853.146729
42.404280	42.889859	R
\	2069.930176	2237.762207
42.889859	43.640299	N1
\	3020.979004	3076.923096
43.640299	44.496684	R
\	1230.769287	1958.041870
44.496684	45.379554	M1
\	1118.881104	1230.769287
45.379554	47.401328	R
\	1846.153809	2741.258789
47.401328	48.866894	M1
\	3412.587402	3468.531250
48.866894	57.563170	R
\	1342.657349	2125.874023
57.563170	58.101721	VF
\	1622.377686	2069.930176
58.101721	60.247097	R
\	2293.706299	2853.146729
60.247097	61.262398	VF
\	1062.937012	1230.769287
61.262398	63.637321	R
\	1902.097900	2461.538574
63.637321	64.573164	VF
\	1734.265625	2125.874023
64.573164	67.257091	R
\	671.328674	1846.153809
67.257091	68.987517	VF
\	1678.321777	1790.209717
68.987517	70.956319	R
\	1902.097900	2405.594238
70.956319	71.521356	VF
\	1342.657349	1790.209717
71.521356	72.863320	R
\	671.328674	1006.993042
72.863320	73.710875	AM
\	1790.209717	2181.818359
73.710875	75.432473	M1
\	2013.986084	2237.762207
74.196454	74.417172	R
\	1790.209717	1958.041870
74.690862	75.017524	R
\	2461.538574	2517.482422
75.432473	76.827409	R
\	1958.041870	2405.594238
76.827409	77.401275	VF
\	2405.594238	2405.594238
77.401275	81.153475	R
\	1902.097900	2293.706299
81.153475	84.005148	R
\	2013.986084	2125.874023
84.005148	85.938635	M1
\	951.048950	1566.433594
84.225866	85.002792	R
\	2181.818359	2405.594238
85.161708	85.673773	R
\	2741.258789	2797.202881
85.938635	87.775006	R
\	2629.370605	3020.979004
85.938635	86.989251	N1
\	2349.650391	2573.426514
87.775006	89.099312	N1
\	391.608398	671.328674
89.099312	90.052812	M1
\	1230.769287	1510.489502
