0.000000	0.410546	R
\	-1.000000	223.776215
0.410546	2.221447	VF
\	-1.000000	671.328674
2.221447	2.761343	AM
\	2965.034912	3020.979004
2.761343	3.593682	R
\	5986.013672	6153.846191
3.593682	6.270667	VF
\	-1.000000	167.832169
6.270667	7.513552	AM
\	951.048950	1006.993042
6.366273	8.880164	VF
\	3132.867188	3244.755371
7.805996	8.717070	AM
\	2629.370605	3020.979004
8.880164	9.740623	R
\	3412.587402	3692.307617
9.740623	11.112858	AM
\	2181.818359	2349.650391
11.112858	11.708994	R
\	1286.713257	1566.433594
11.708994	12.670683	VF
\	3300.699219	3524.475586
12.670683	15.640111	AM
\	727.272766	2181.818359
13.952936	14.357858	M1
\	1286.713257	1342.657349
15.640111	17.344158	M1
\	2573.426514	2909.091064
17.344158	17.900925	R
\	1062.937012	1230.769287
17.900925	18.288976	N1
\	1062.937012	1230.769287
18.288976	18.733265	M1
\	4419.580566	4867.132813
18.733265	21.410249	R
\	3636.363770	6153.846191
21.410249	22.056999	N1
\	2125.874023	4139.860352
22.056999	24.503403	R
\	1902.097900	2181.818359
24.503403	25.611314	N1
\	1678.321777	2797.202881
25.611314	26.066852	M1
\	2685.314697	2797.202881
26.066852	26.826080	R
\	1678.321777	2293.706299
26.826080	28.052094	VF
\	-1.000000	951.048950
28.052094	28.541375	R
\	2741.258789	2965.034912
28.541375	29.407458	VF
\	-1.000000	1062.937012
29.407458	31.752631	R
\	1510.489502	3132.867188
31.752631	32.343142	M1
\	4083.916260	4139.860352
32.343142	33.096747	VF
\	2797.202881	2853.146729
33.096747	33.316080	R
\	3244.755371	3412.587402
33.316080	33.929087	VF
\	2293.706299	2573.426514
33.929087	35.174784	R
\	1062.937012	1174.825195
35.171972	35.661253	M1
\	1174.825195	1342.657349
35.661253	35.914329	R
\	1342.657349	1566.433594
35.914329	38.175143	VF
\	2797.202881	3748.251709
36.071799	36.701677	AM
\	1006.993042	1174.825195
38.175143	39.086218	M1
\	1174.825195	1230.769287
39.086218	40.497821	R
\	2237.762207	2517.482422
40.497821	41.948791	VF
\	2069.930176	2629.370605
41.948791	44.541416	R
\	3636.363770	3972.028076
44.541416	45.255654	VF
\	2965.034912	2965.034912
45.255654	45.829293	R
\	2517.482422	2685.314697
45.829293	46.442300	M1
\	3468.531250	3804.195801
46.442300	47.415238	R
\	-1.000000	1566.433594
47.415238	47.763920	M1
\	1174.825195	1174.825195
47.763920	48.022621	R
\	1734.265625	1958.041870
48.022621	48.714362	M1
\	1398.601440	2293.706299
48.714362	49.749163	R
\	2013.986084	2181.818359
49.749163	50.401537	M1
\	2461.538574	3020.979004
50.401537	51.082031	R
\	839.160889	1342.657349
51.082031	51.486953	M1
\	2349.650391	2629.370605
51.486953	51.661294	R
\	1118.881104	1174.825195
51.661294	51.953738	M1
\	1958.041870	2573.426514
51.953738	52.330540	R
\	727.272766	1062.937012
52.330540	53.562178	M1
\	1958.041870	2405.594238
53.562178	55.266225	R
\	2125.874023	2741.258789
55.266225	56.160427	VF
\	3076.923096	3244.755371
56.160427	58.089431	R
\	2013.986084	3412.587402
58.089431	58.618079	VF
\	5370.629395	6881.118652
58.618079	59.658503	R
\	1902.097900	3132.867188
59.658503	60.434604	M1
\	2573.426514	3076.923096
60.434604	62.183642	N1
\	5538.461914	6153.846191
62.183642	63.347792	M1
\	2349.650391	2517.482422
63.347792	63.544629	R
\	1902.097900	2013.986084
63.544629	64.213875	N1
\	1958.041870	2013.986084
64.017038	65.912298	M1
\	1286.713257	2237.762207
65.912298	69.241657	R
\	1174.825195	2181.818359
69.241657	69.939022	M1
\	2461.538574	2741.258789
69.939022	72.840963	VF
\	2069.930176	3300.699219
72.840963	74.359420	M1
\	1678.321777	3468.531250
74.359420	74.899316	R
\	1734.265625	2685.314697
74.899316	75.568562	N1
\	1734.265625	2405.594238
75.568562	76.496508	M1
\	2125.874023	2909.091064
76.496508	76.856439	R
\	1006.993042	1510.489502
76.856439	77.610044	N1
\	1510.489502	1566.433594
77.610044	77.840624	R
\	1174.825195	1230.769287
77.840624	78.717955	M1
\	1398.601440	2069.930176
78.717955	79.117253	R
\	1958.041870	3076.923096
79.117253	79.898978	VF
\	2013.986084	3188.811279
79.898978	80.810052	N1
\	2797.202881	2797.202881
80.810052	81.383692	R
\	1958.041870	2237.762207
81.383692	83.262080	M1
\	1734.265625	2181.818359
83.262080	84.594948	R
\	2349.650391	3580.419434
84.594948	85.494774	M1
\	1678.321777	1958.041870
85.072981	87.704973	R
\	1342.657349	1342.657349
87.704973	88.824133	M1
\	2573.426514	2965.034912
88.824133	89.200935	R
\	2517.482422	3412.587402
89.200935	89.662096	M1
\	1286.713257	1566.433594
89.662096	90.185121	R
\	2349.650391	2573.426514
