0.000000	2.324618	R
\	2181.818359	3468.531250
2.324618	4.952448	M1
\	2349.650391	2965.034912
4.126049	5.469690	AM
\	1454.545532	1902.097900
5.469690	6.052331	R
\	2741.258789	3580.419434
6.052331	6.438777	AM
\	2405.594238	2461.538574
6.189074	6.438777	M1
\	1230.769287	1398.601440
6.438777	7.277066	N1
\	2517.482422	2573.426514
7.277066	8.561255	AM
\	4139.860352	4811.188477
8.085629	8.864466	N1
\	2181.818359	2685.314697
8.864466	9.387653	R
\	1958.041870	2013.986084
9.387653	9.964349	M1
\	3916.083740	4475.524414
9.964349	10.606443	N1
\	2125.874023	2181.818359
10.493482	11.676600	AM
\	2629.370605	2741.258789
10.606443	11.016670	M1
\	1062.937012	1734.265625
11.676600	11.985756	R
\	1566.433594	1734.265625
11.985756	12.497053	AM
\	3188.811279	3244.755371
11.985756	13.014296	M1
\	1454.545532	2181.818359
13.014296	13.561265	R
\	1622.377686	1846.153809
13.561265	14.988141	M1
\	1510.489502	1734.265625
14.988141	15.600508	N1
\	1902.097900	2293.706299
15.600508	16.260438	M1
\	1958.041870	2125.874023
16.260438	16.539868	R
\	1790.209717	1958.041870
16.539868	18.085650	M1
\	1286.713257	1734.265625
18.085650	18.620729	R
\	2573.426514	2741.258789
18.620729	20.065440	M1
\	1790.209717	1790.209717
20.065440	20.535120	R
\	2685.314697	2909.091064
20.535120	21.028581	M1
\	1678.321777	1902.097900
21.028581	22.550582	VF
\	3300.699219	4363.636719
22.550582	22.978645	M1
\	2013.986084	2349.650391
22.978645	23.317528	R
\	783.216797	1230.769287
23.317528	23.608848	M1
\	2405.594238	2461.538574
23.608848	25.558912	R
\	3020.979004	3412.587402
24.566044	25.249756	M1
\	3468.531250	3860.139893
25.558912	27.996491	N1
\	4643.356934	5090.909180
26.201006	26.504217	R
\	1790.209717	1902.097900
27.996491	28.834781	R
\	1398.601440	1734.265625
28.834781	29.572000	M1
\	1678.321777	1902.097900
29.572000	31.777712	R
\	1454.545532	2013.986084
31.777712	33.067846	VF
\	2293.706299	2573.426514
33.067846	34.078549	M1
\	2349.650391	3412.587402
34.078549	35.053581	R
\	2853.146729	3188.811279
35.053581	35.856199	M1
\	2685.314697	3132.867188
35.856199	37.800317	VF
\	1846.153809	2461.538574
37.800317	38.127309	M1
\	2069.930176	2069.930176
38.127309	39.363935	VF
\	1566.433594	2013.986084
39.363935	39.821724	M1
\	3804.195801	3972.028076
39.821724	41.456686	VF
\	2517.482422	2629.370605
41.456686	43.448367	M1
\	1230.769287	2685.314697
43.448367	44.197476	VF
\	2573.426514	3132.867188
44.197476	46.302118	M1
\	1958.041870	2069.930176
46.302118	48.293799	N1
\	1174.825195	1230.769287
47.223642	47.943025	M1
\	1454.545532	1902.097900
48.293799	48.644573	R
\	1174.825195	1230.769287
48.644573	49.227213	M1
\	895.104858	951.048950
49.227213	49.577987	R
\	2517.482422	2517.482422
49.577987	50.487620	M1
\	3244.755371	3468.531250
50.487620	51.212949	R
\	1510.489502	1846.153809
51.212949	52.509028	M1
\	1790.209717	1902.097900
52.509028	53.394880	R
\	2181.818359	2349.650391
53.394880	55.160638	M1
\	1846.153809	3132.867188
55.160638	55.725443	R
\	1678.321777	1846.153809
55.725443	56.629131	VF
\	1174.825195	2013.986084
56.629131	58.507851	M1
\	2293.706299	3300.699219
58.507851	59.155891	VF
\	1678.321777	1734.265625
59.155891	59.572063	R
\	1734.265625	1846.153809
59.572063	60.172540	N1
\	3692.307617	3804.195801
60.172540	62.128548	M1
\	1174.825195	1398.601440
62.128548	63.876471	R
\	2013.986084	2349.650391
63.876471	65.059589	M1
\	1566.433594	1846.153809
65.059589	65.790863	VF
\	1230.769287	1566.433594
65.790863	66.415121	R
\	1510.489502	1846.153809
66.415121	68.032247	M1
\	1286.713257	1678.321777
68.032247	68.210606	R
\	3020.979004	3132.867188
68.210606	69.411560	VF
\	2965.034912	3132.867188
69.411560	71.641053	R
\	1510.489502	1566.433594
71.641053	72.568523	M1
\	2181.818359	2237.762207
72.568523	73.281961	R
\	1622.377686	1734.265625
73.281961	75.350930	M1
\	2909.091064	3468.531250
75.350930	75.666032	R
\	2013.986084	2237.762207
75.666032	76.539994	M1
\	2461.538574	2573.426514
76.539994	76.896712	R
\	1566.433594	1566.433594
76.896712	77.729057	M1
\	3412.587402	3580.419434
77.729057	78.406823	R
\	2461.538574	2965.034912
78.406823	79.631558	M1
\	1790.209717	1790.209717
79.631558	80.077456	R
\	1902.097900	2293.706299
80.077456	81.813488	N1
\	1398.601440	1510.489502
81.813488	83.204692	M1
\	1678.321777	2125.874023
83.204692	83.930021	R
\	839.160889	1454.545532
83.930021	84.982342	M1
\	2741.258789	2797.202881
84.982342	87.544773	R
\	2741.258789	3132.867188
86.058444	87.550718	M1
\	2741.258789	3132.867188
87.550718	89.809938	VF
\	1566.433594	1790.209717
89.809938	90.725517	R
\	2517.482422	2629.370605
