0.000000	4.622208	R
\	3636.363770	4307.692383
4.622208	5.127061	AM
\	2797.202881	2909.091064
5.127061	6.821123	R
\	5202.797363	6265.734375
6.821123	7.247443	AM
\	1454.545532	1566.433594
7.247443	7.886923	R
\	1230.769287	1566.433594
7.886923	10.927259	AM
\	1510.489502	1958.041870
9.390263	10.153152	M1
\	2629.370605	2741.258789
10.927259	11.656491	R
\	2853.146729	2965.034912
11.656491	12.554008	AM
\	1958.041870	2293.706299
12.116468	12.991547	N1
\	3356.643555	3636.363770
12.991547	14.259288	R
\	1958.041870	2237.762207
14.259288	15.515811	M1
\	4643.356934	5146.853027
15.515811	17.849353	R
\	4027.972168	4475.524414
17.849353	24.210499	M1
\	3860.139893	5090.909180
18.589804	19.565853	N1
\	1510.489502	1510.489502
19.565853	19.891202	R
\	2405.594238	2461.538574
20.912127	21.136506	R
\	6321.678223	6377.622559
21.304790	21.753548	N1
\	447.552429	783.216797
24.210499	27.901534	R
\	3076.923096	3300.699219
27.901534	30.044354	M1
\	-1.000000	1230.769287
30.044354	31.323315	R
\	2461.538574	4027.972168
31.323315	32.658370	M1
\	2069.930176	2461.538574
32.658370	34.161709	R
\	2405.594238	2573.426514
34.161709	37.011323	M1
\	2909.091064	3916.083740
34.801190	34.991912	R
\	2741.258789	2797.202881
35.193853	35.440670	R
\	1566.433594	1566.433594
37.011323	38.122000	R
\	2685.314697	2685.314697
38.122000	40.848205	M1
\	1678.321777	1902.097900
40.848205	41.588656	N1
\	1174.825195	1622.377686
41.588656	43.114433	R
\	2909.091064	3132.867188
43.114433	43.989512	M1
\	2349.650391	2573.426514
43.989512	44.393394	R
\	2405.594238	2405.594238
44.393394	45.481632	M1
\	4363.636719	4643.356934
45.481632	46.177207	N1
\	2517.482422	2853.146729
46.177207	46.603527	R
\	1566.433594	1622.377686
46.603527	47.041067	N1
\	1958.041870	2013.986084
47.041067	61.109633	R
\	1006.993042	2853.146729
54.905552	56.094761	N1
\	5594.405762	6713.287109
61.109633	63.398299	M1
\	4251.748047	4923.077148
63.398299	65.137236	R
\	1174.825195	1510.489502
65.137236	68.065383	M1
\	1006.993042	1062.937012
68.065383	70.034309	R
\	1566.433594	1790.209717
70.034309	71.520820	M1
\	1846.153809	2013.986084
71.520820	71.739590	R
\	2013.986084	2237.762207
71.739590	72.681982	M1
\	1566.433594	1790.209717
72.681982	73.119521	R
\	2125.874023	2405.594238
73.119521	74.426529	M1
\	783.216797	1006.993042
74.426529	76.698367	R
\	2909.091064	3020.979004
76.698367	77.057373	N1
\	1174.825195	1398.601440
77.057373	79.351649	M1
\	2517.482422	3916.083740
79.088004	79.149708	R
\	4307.692383	4363.636719
79.351649	85.589386	R
\	2461.538574	2573.426514
85.589386	85.970831	VF
\	3468.531250	3972.028076
85.970831	88.068775	R
\	3076.923096	3300.699219
88.068775	88.478267	VF
\	2797.202881	2965.034912
88.478267	90.234033	M1
\	1902.097900	3860.139893
