0.000000	2.418621	R
\	5258.741211	6209.790039
2.418621	2.936897	AM
\	1398.601440	1622.377686
2.936897	3.658419	R
\	2181.818359	2517.482422
3.658419	4.796594	AM
\	5146.853027	5538.461914
4.796594	5.619738	R
\	1566.433594	1846.153809
5.619738	6.574992	AM
\	895.104858	951.048950
6.574992	7.194891	R
\	2237.762207	3020.979004
7.194891	7.316838	AM
\	3580.419434	3804.195801
7.316838	8.881828	R
\	2237.762207	3020.979004
8.881828	9.400104	AM
\	447.552429	951.048950
9.400104	10.101301	R
\	1510.489502	1846.153809
10.101301	10.995581	AM
\	783.216797	1174.825195
10.345196	10.512873	R
\	1510.489502	1846.153809
10.995581	12.199811	R
\	1958.041870	2069.930176
12.199811	12.682519	M1
\	2349.650391	2685.314697
12.682519	16.442561	R
\	1510.489502	2405.594238
16.442561	17.021810	M1
\	-1.000000	167.832169
17.021810	17.667115	R
\	559.440552	1398.601440
17.667115	19.318485	M1
\	1454.545532	1958.041870
19.318485	20.136548	R
\	1790.209717	3356.643555
20.136548	20.497308	M1
\	1566.433594	2853.146729
20.497308	21.721863	R
\	1958.041870	2461.538574
21.721863	22.529763	N1
\	-1.000000	783.216797
21.848891	21.991163	R
\	2069.930176	2069.930176
22.529763	23.103932	R
\	1566.433594	1678.321777
23.103932	23.861021	M1
\	-1.000000	1174.825195
23.861021	24.277675	R
\	1846.153809	2293.706299
24.277675	24.694328	N1
\	5146.853027	5146.853027
24.694328	25.553040	M1
\	2181.818359	3524.475586
25.553040	25.664825	R
\	3300.699219	3300.699219
25.664825	26.752189	M1
\	3132.867188	4195.804199
26.752189	28.342585	R
\	1398.601440	1846.153809
28.342585	29.048863	M1
\	951.048950	1174.825195
29.048863	33.357667	R
\	2293.706299	3916.083740
33.357667	34.551735	M1
\	2629.370605	3748.251709
34.551735	34.754980	R
\	2965.034912	3300.699219
34.754980	35.278337	N1
\	1286.713257	1678.321777
35.278337	36.797597	R
\	2405.594238	2461.538574
36.797597	37.285387	M1
\	1062.937012	1566.433594
37.285387	37.976421	R
\	4139.860352	4811.188477
37.976421	38.657294	N1
\	895.104858	951.048950
38.657294	39.190813	R
\	1958.041870	2125.874023
39.190813	39.607466	N1
\	3916.083740	4083.916260
39.607466	39.688765	R
\	951.048950	1118.881104
39.688765	39.988552	VF
\	4195.804199	4251.748047
39.988552	40.318826	R
\	2965.034912	3132.867188
40.318826	42.117548	M1
\	3076.923096	5314.685547
42.117548	42.961017	R
\	1230.769287	1902.097900
42.961017	44.099192	N1
\	559.440552	895.104858
43.301453	43.738431	R
\	783.216797	1510.489502
44.099192	44.409141	R
\	2013.986084	2461.538574
44.409141	45.034121	M1
\	4251.748047	4475.524414
45.034121	45.333908	R
\	1062.937012	1846.153809
45.333908	46.202783	M1
\	2741.258789	3244.755371
46.202783	47.925288	R
\	3188.811279	3300.699219
47.925288	48.377510	M1
\	2853.146729	3020.979004
48.377510	49.144761	R
\	1678.321777	1846.153809
49.144761	50.160989	M1
\	1846.153809	2237.762207
50.160989	52.925128	R
\	1062.937012	2125.874023
52.925128	54.139519	N1
\	1398.601440	1398.601440
54.139519	56.044946	M1
\	3188.811279	3804.195801
56.044946	57.294906	R
\	3972.028076	6097.902344
57.294906	57.894480	N1
\	3356.643555	3524.475586
57.894480	58.051995	R
\	2181.818359	2349.650391
58.051995	58.834490	M1
\	1118.881104	1846.153809
58.367026	58.509298	R
\	4139.860352	4307.692383
58.834490	59.357848	R
\	1510.489502	2461.538574
59.357848	60.496022	N1
\	6097.902344	6489.510742
60.496022	61.019380	R
\	895.104858	1006.993042
61.019380	61.314086	N1
\	2573.426514	2685.314697
61.314086	61.771388	R
\	1566.433594	1734.265625
61.771388	63.285567	M1
\	671.328674	895.104858
63.285567	69.545528	R
\	1342.657349	5482.517578
69.545528	70.150184	M1
\	3580.419434	4363.636719
70.150184	74.545367	R
\	3916.083740	5594.405762
74.545367	75.642893	M1
\	1958.041870	2797.202881
74.967102	75.053481	R
\	1174.825195	1174.825195
75.475216	76.156088	R
\	1454.545532	2405.594238
76.156088	76.923340	M1
\	1622.377686	1958.041870
76.923340	81.359173	R
\	1846.153809	3972.028076
81.359173	81.628473	N1
\	2069.930176	2125.874023
81.628473	82.055289	R
\	1118.881104	1342.657349
82.055289	82.512591	M1
\	783.216797	839.160889
82.116262	82.329670	R
\	2069.930176	2125.874023
82.512591	82.731080	R
\	6209.790039	6209.790039
82.731080	85.683221	M1
\	2517.482422	7608.391602
84.143636	84.763535	N1
\	5594.405762	5986.013672
84.672074	86.018576	AM
\	2405.594238	3020.979004
84.738129	84.941375	R
\	3132.867188	3356.643555
86.018576	87.161832	R
\	2741.258789	2965.034912
87.161832	88.274601	AM
\	-1.000000	1230.769287
87.644540	88.462603	M1
\	3636.363770	4923.077148
88.462603	88.640443	R
\	1398.601440	1454.545532
88.640443	90.368029	AM
\	1062.937012	1790.209717
