0,000000	4,318355	VF
4,318355	5,686810	R
5,686810	6,517467	VF
6,517467	7,358774	R
7,358774	8,556838	M1
8,556838	9,052038	AM
9,052038	10,787899	M1
9,770876	10,532312	N1
10,787899	11,512062	R
11,512062	12,523761	M1
12,523761	13,072208	R
13,072208	14,893265	VF
14,893265	15,186125	R
15,186125	15,803793	VF
15,803793	16,405488	R
16,405488	16,997034	VF
16,997034	17,923035	M1
17,920844	18,898054	VF
18,897460	20,244617	R
20,244617	21,783463	VF
21,783463	22,970877	R
22,970877	24,862769	M1
24,861156	25,691813	R
25,691813	26,080519	M1
26,080519	26,687538	R
26,687538	27,890926	VF
27,890926	28,407425	R
28,407425	29,749256	VF
29,749256	32,803262	R
32,803262	33,812511	VF
33,812511	35,409153	R
35,409153	36,877637	VF
36,877637	37,673289	R
37,673289	39,211192	VF
39,211192	40,717055	R
40,717055	41,165610	M1
41,165610	41,833103	R
41,833103	42,169520	N1
42,100100	42,954491	M1
42,954491	43,995780	R
43,995780	44,438995	M1
44,438995	45,469603	R
45,469603	46,051657	N1
46,051657	47,691019	R
47,691019	47,958016	AM
47,958016	49,068724	R
49,068724	49,479900	AM
49,479900	49,688157	R
49,688157	50,729446	VF
50,729446	51,188681	R
51,188681	51,898893	VF
51,898893	53,143100	AM
52,459587	53,143100	M1
53,143100	53,532915	R
53,532915	53,853312	N1
53,853312	54,066910	R
54,066910	54,691683	L
54,691683	55,257717	AM
55,257717	55,530054	R
55,530054	55,962589	M1
55,748991	55,925209	R
55,962589	57,324274	AM
56,811640	57,270875	M1
57,324274	58,365563	VF
58,365563	62,856454	R
62,856454	63,550646	VF
63,550646	64,709413	AM
64,709413	64,869612	R
64,869612	66,354115	VF
66,354115	66,471594	R
66,471594	67,187146	M1
67,187146	68,885248	R
68,885248	69,552741	R
69,552741	70,513930	M1
70,513930	71,373661	R
71,373661	72,286791	M1
72,286791	74,337328	VF
74,337328	77,893729	R
77,893729	79,575811	VF
79,575811	80,163205	R
80,163205	81,087015	N1
81,087015	81,455471	R
81,455471	81,898686	M1
81,898686	82,550159	N1
82,550159	84,408458	R
84,408458	85,102651	M1
85,102651	85,732764	R
85,732764	86,464336	M1
86,464336	86,982310	R
86,982310	87,388146	N1
87,388146	87,820681	M1
87,820681	89,064887	R
89,064887	90,004717	VF
